trial_i,face_file,prime_file,prime_valence,babbling_file,mask1_file,mask2_file,main.thisN,response_key,rt,Participant ID,Session,date,word,pleasure,arousal,dominance,face_model_sex,facial_expression,true_face_valence
157,AF24ANS.JPG,hårnål_compressed.wav,neutral,babble_22.wav,venlig_reversed.wav,flirte_reversed.wav,36,4,0.8466989994049072,1234,1,2025-11-28_15-21-14,hårnål,59.637188,37.07483,57.256236,Female,Angry,"2,95"
180,AM08HAS.JPG,ledning_compressed.wav,neutral,babble_46.wav,statue_reversed.wav,hage_reversed.wav,37,6,1.190505027770996,1234,1,2025-11-28_15-21-14,ledning,57.823129,40.136054,56.689342,Male,Happy,"5,86"
136,AF11NES.JPG,morder_compressed.wav,negative,babble_3.wav,himlen_reversed.wav,borddug_reversed.wav,38,5,1.1001310348510742,1234,1,2025-11-28_15-21-14,morder,17.346939,84.693878,42.743764,Female,Neutral,"3,22"
176,AM24HAS.JPG,afskyr_compressed.wav,negative,babble_66.wav,baby_reversed.wav,bombe_reversed.wav,39,7,0.9049460887908936,1234,1,2025-11-28_15-21-14,afskyr,24.603175,68.707483,66.099773,Male,Happy,"5,77"
198,AF23ANS.JPG,SILENCE,no-prime,babble_14.wav,tilfreds_reversed.wav,misbrug_reversed.wav,40,4,1.7781100273132324,1234,1,2025-11-28_15-21-14,SILENCE,,,,Female,Angry,"2,54"
68,AM07ANS.JPG,banner_compressed.wav,neutral,babble_70.wav,gaffel_reversed.wav,grusom_reversed.wav,41,2,0.2945690155029297,1234,1,2025-11-28_15-21-14,banner,61.22449,43.424036,54.421769,Male,Angry,"2,14"
131,AM21ANS.JPG,boble_compressed.wav,neutral,babble_91.wav,violin_reversed.wav,skuffe_reversed.wav,42,2,0.668874979019165,1234,1,2025-11-28_15-21-14,boble,55.442177,44.671202,51.814059,Male,Angry,"2,69"
85,AF32NES.JPG,fjendtlig_compressed.wav,negative,babble_81.wav,nonsens_reversed.wav,venlig_reversed.wav,43,5,0.8308298587799072,1234,1,2025-11-28_15-21-14,fjendtlig,30.952381,73.015873,54.988662,Female,Neutral,"3,79"
133,AM26HAS.JPG,hånlig_compressed.wav,negative,babble_56.wav,forpint_reversed.wav,kujon_reversed.wav,44,7,1.512319803237915,1234,1,2025-11-28_15-21-14,hånlig,34.240363,57.142857,52.040816,Male,Happy,"5,56"
173,AM34HAS.JPG,pervers_compressed.wav,negative,babble_56.wav,skyldig_reversed.wav,væmmes_reversed.wav,45,6,1.3185489177703855,1234,1,2025-11-28_15-21-14,pervers,31.632653,70.975057,53.514739,Male,Happy,"5,50"
99,AF20HAS.JPG,motor_compressed.wav,neutral,babble_1.wav,pjece_reversed.wav,giftig_reversed.wav,46,7,1.2805039882659912,1234,1,2025-11-28_15-21-14,motor,58.956916,45.124717,56.689342,Female,Happy,"5,69"
66,AF18HAS.JPG,sikker_compressed.wav,positive,babble_11.wav,søsyg_reversed.wav,plakat_reversed.wav,47,8,0.764646053314209,1234,1,2025-11-28_15-21-14,sikker,85.827664,35.600907,67.23356,Female,Happy,"5,97"
58,AF22HAS.JPG,beundret_compressed.wav,positive,babble_87.wav,skuffe_reversed.wav,fase_reversed.wav,48,7,1.2315521240234375,1234,1,2025-11-28_15-21-14,beundret,87.755102,69.274376,85.37415,Female,Happy,"5,92"
158,AM18HAS.JPG,boble_compressed.wav,neutral,babble_55.wav,selvmord_reversed.wav,modgang_reversed.wav,49,6,9.511883020401,1234,1,2025-11-28_15-21-14,boble,55.442177,44.671202,51.814059,Male,Happy,"5,26"
84,AM01NES.JPG,avis_compressed.wav,neutral,babble_55.wav,ørken_reversed.wav,rotte_reversed.wav,50,5,3.6245288848876953,1234,1,2025-11-28_15-21-14,avis,58.276644,45.918367,59.637188,Male,Neutral,"3,91"
163,AF32HAS.JPG,illoyal_compressed.wav,negative,babble_27.wav,latter_reversed.wav,hader_reversed.wav,51,8,0.651141881942749,1234,1,2025-11-28_15-21-14,illoyal,21.882086,74.376417,42.970522,Female,Happy,"5,81"
161,AM05ANS.JPG,beundret_compressed.wav,positive,babble_3.wav,voldtægt_reversed.wav,ankel_reversed.wav,52,4,1.102301836013794,1234,1,2025-11-28_15-21-14,beundret,87.755102,69.274376,85.37415,Male,Angry,"2,28"
144,AF26NES.JPG,dollar_compressed.wav,positive,babble_10.wav,genert_reversed.wav,smerte_reversed.wav,53,5,0.4914472103118896,1234,1,2025-11-28_15-21-14,dollar,84.693878,68.820862,71.768707,Female,Neutral,"3,74"
164,AF15NES.JPG,kedel_compressed.wav,neutral,babble_44.wav,succes_reversed.wav,ledning_reversed.wav,54,6,1.167712926864624,1234,1,2025-11-28_15-21-14,kedel,59.183673,36.507937,56.689342,Female,Neutral,"3,37"
92,AF01ANS.JPG,djævel_compressed.wav,negative,babble_0.wav,succes_reversed.wav,kærtegn_reversed.wav,55,4,2.310463190078736,1234,1,2025-11-28_15-21-14,djævel,25.056689,68.820862,60.657596,Female,Angry,"2,53"
30,AM06NES.JPG,putte_compressed.wav,positive,babble_38.wav,gave_reversed.wav,albue_reversed.wav,56,5,0.5176949501037598,1234,1,2025-11-28_15-21-14,putte,89.795918,47.165533,64.172336,Male,Neutral,"3,83"
19,AF07NES.JPG,krise_compressed.wav,negative,babble_72.wav,kedel_reversed.wav,dæmpet_reversed.wav,57,5,1.855131149291992,1234,1,2025-11-28_15-21-14,krise,31.06576,61.678005,40.816327,Female,Neutral,"3,94"
119,AF35HAS.JPG,venlig_compressed.wav,positive,babble_40.wav,luksus_reversed.wav,mave_reversed.wav,58,7,1.0910589694976809,1234,1,2025-11-28_15-21-14,venlig,95.578231,57.936508,67.120181,Female,Happy,"6,31"
12,AM10NES.JPG,gratis_compressed.wav,positive,babble_46.wav,affald_reversed.wav,accept_reversed.wav,59,4,1.0032460689544678,1234,1,2025-11-28_15-21-14,gratis,93.650794,58.390023,71.995465,Male,Neutral,"3,89"
62,AM14NES.JPG,fængsel_compressed.wav,negative,babble_83.wav,natur_reversed.wav,ferie_reversed.wav,60,5,0.6605818271636963,1234,1,2025-11-28_15-21-14,fængsel,23.24263,64.62585,47.619048,Male,Neutral,"3,66"
100,AF33ANS.JPG,baby_compressed.wav,positive,babble_75.wav,succes_reversed.wav,statue_reversed.wav,61,2,1.1966221332550049,1234,1,2025-11-28_15-21-14,baby,93.197279,62.698413,56.689342,Female,Angry,"3,55"
57,AF16NES.JPG,SILENCE,no-prime,babble_78.wav,mester_reversed.wav,genstand_reversed.wav,62,5,1.6533498764038086,1234,1,2025-11-28_15-21-14,SILENCE,,,,Female,Neutral,"3,41"
177,AM31HAS.JPG,viden_compressed.wav,positive,babble_27.wav,fase_reversed.wav,vandal_reversed.wav,63,7,0.6997160911560059,1234,1,2025-11-28_15-21-14,viden,85.941043,67.120181,76.870748,Male,Happy,"5,38"
49,AF09HAS.JPG,vinde_compressed.wav,positive,babble_92.wav,forpint_reversed.wav,gave_reversed.wav,64,8,0.7628259658813477,1234,1,2025-11-28_15-21-14,vinde,95.011338,87.528345,83.786848,Female,Happy,"5,34"
80,AM35HAS.JPG,voldsom_compressed.wav,negative,babble_42.wav,forfald_reversed.wav,lampe_reversed.wav,65,7,1.1958951950073242,1234,1,2025-11-28_15-21-14,voldsom,25.963719,78.117914,58.503401,Male,Happy,"5,57"
141,AF17HAS.JPG,museum_compressed.wav,neutral,babble_83.wav,flirte_reversed.wav,kontor_reversed.wav,66,7,3.3319530487060547,1234,1,2025-11-28_15-21-14,museum,62.811791,40.816327,60.31746,Female,Happy,"6,18"
87,AM25HAS.JPG,fjollet_compressed.wav,positive,babble_43.wav,kontor_reversed.wav,nonne_reversed.wav,67,7,2.749850034713745,1234,1,2025-11-28_15-21-14,fjollet,84.013605,66.666667,68.027211,Male,Happy,"5,90"
178,AM20ANS.JPG,minder_compressed.wav,positive,babble_16.wav,finger_reversed.wav,sygdom_reversed.wav,68,3,0.9248058795928956,1234,1,2025-11-28_15-21-14,minder,84.807256,69.160998,66.666667,Male,Angry,"2,90"
86,AF32ANS.JPG,lækker_compressed.wav,positive,babble_62.wav,salat_reversed.wav,gave_reversed.wav,69,2,1.033010959625244,1234,1,2025-11-28_15-21-14,lækker,85.034014,60.544218,64.399093,Female,Angry,"3,31"
109,AM05NES.JPG,redning_compressed.wav,positive,babble_38.wav,røver_reversed.wav,museum_reversed.wav,70,3,2.957350969314575,1234,1,2025-11-28_15-21-14,redning,87.301587,74.036281,73.129252,Male,Neutral,"3,53"
93,AF27NES.JPG,SILENCE,no-prime,babble_71.wav,pervers_reversed.wav,kedel_reversed.wav,71,5,22.123008966445923,1234,1,2025-11-28_15-21-14,SILENCE,,,,Female,Neutral,"3,86"
175,AM27NES.JPG,sexet_compressed.wav,positive,babble_23.wav,himlen_reversed.wav,redskab_reversed.wav,72,5,2.2806310653686523,1234,1,2025-11-28_15-21-14,sexet,90.929705,83.446712,77.324263,Male,Neutral,"3,54"
7,AF31HAS.JPG,borddug_compressed.wav,neutral,babble_95.wav,albue_reversed.wav,violin_reversed.wav,73,3,1.6539599895477295,1234,1,2025-11-28_15-21-14,borddug,55.895692,37.07483,56.122449,Female,Happy,"5,60"
91,AM11HAS.JPG,SILENCE,no-prime,babble_92.wav,lyse_reversed.wav,humor_reversed.wav,74,7,0.7927589416503906,1234,1,2025-11-28_15-21-14,SILENCE,,,,Male,Happy,"5,82"
75,AF08NES.JPG,minder_compressed.wav,positive,babble_88.wav,offer_reversed.wav,succes_reversed.wav,75,5,0.4035639762878418,1234,1,2025-11-28_15-21-14,minder,84.807256,69.160998,66.666667,Female,Neutral,"3,56"
42,AM08NES.JPG,violin_compressed.wav,neutral,babble_9.wav,gave_reversed.wav,stjerne_reversed.wav,76,5,0.1441760063171386,1234,1,2025-11-28_15-21-14,violin,61.564626,39.569161,58.730159,Male,Neutral,"3,83"
5,AF03NES.JPG,brutal_compressed.wav,negative,babble_6.wav,gade_reversed.wav,accept_reversed.wav,77,5,0.7482719421386719,1234,1,2025-11-28_15-21-14,brutal,31.746032,74.829932,52.040816,Female,Neutral,"3,78"
45,AM01HAS.JPG,gratis_compressed.wav,positive,babble_12.wav,væmmes_reversed.wav,ensom_reversed.wav,78,7,0.8833210468292236,1234,1,2025-11-28_15-21-14,gratis,93.650794,58.390023,71.995465,Male,Happy,"5,64"
27,AM23HAS.JPG,gidsel_compressed.wav,negative,babble_47.wav,finger_reversed.wav,beskidt_reversed.wav,79,8,0.8469481468200684,1234,1,2025-11-28_15-21-14,gidsel,24.943311,76.643991,32.086168,Male,Happy,"5,67"
155,AF21ANS.JPG,oprør_compressed.wav,negative,babble_30.wav,lampe_reversed.wav,giftig_reversed.wav,80,2,1.5047900676727295,1234,1,2025-11-28_15-21-14,oprør,33.560091,72.44898,47.39229,Female,Angry,"2,28"
88,AM14HAS.JPG,hånlig_compressed.wav,negative,babble_99.wav,ketchup_reversed.wav,ledning_reversed.wav,81,8,1.4104549884796145,1234,1,2025-11-28_15-21-14,hånlig,34.240363,57.142857,52.040816,Male,Happy,"5,03"
46,AM04HAS.JPG,røver_compressed.wav,negative,babble_32.wav,smerte_reversed.wav,fjollet_reversed.wav,82,7,0.7015500068664551,1234,1,2025-11-28_15-21-14,røver,29.591837,63.718821,41.043084,Male,Happy,"5,80"
105,AF19HAS.JPG,skønhed_compressed.wav,positive,babble_37.wav,latter_reversed.wav,papir_reversed.wav,83,7,0.5063478946685791,1234,1,2025-11-28_15-21-14,skønhed,88.662132,56.122449,62.698413,Female,Happy,"6,10"
38,AF35ANS.JPG,offer_compressed.wav,negative,babble_33.wav,vandal_reversed.wav,brænde_reversed.wav,84,3,0.7251479625701904,1234,1,2025-11-28_15-21-14,offer,24.716553,68.707483,30.498866,Female,Angry,"2,76"
72,AF07ANS.JPG,ærlig_compressed.wav,positive,babble_64.wav,kæle_reversed.wav,søsyg_reversed.wav,85,2,0.7838129997253418,1234,1,2025-11-28_15-21-14,ærlig,87.301587,60.31746,70.748299,Female,Angry,"2,44"
77,AM26ANS.JPG,SILENCE,no-prime,babble_26.wav,himlen_reversed.wav,affald_reversed.wav,86,3,1.2808358669281006,1234,1,2025-11-28_15-21-14,SILENCE,,,,Male,Angry,"2,77"
146,AF08HAS.JPG,SILENCE,no-prime,babble_44.wav,mester_reversed.wav,taxa_reversed.wav,87,5,1.3772168159484863,1234,1,2025-11-28_15-21-14,SILENCE,,,,Female,Happy,"5,29"
196,AF08ANS.JPG,bombe_compressed.wav,negative,babble_72.wav,latter_reversed.wav,konge_reversed.wav,88,4,0.6784231662750244,1234,1,2025-11-28_15-21-14,bombe,23.809524,81.06576,51.473923,Female,Angry,"3,00"
47,AM09NES.JPG,vandal_compressed.wav,negative,babble_30.wav,leder_reversed.wav,museum_reversed.wav,89,3,0.710597038269043,1234,1,2025-11-28_15-21-14,vandal,30.725624,72.562358,44.331066,Male,Neutral,"3,71"
110,AM03HAS.JPG,lyse_compressed.wav,positive,babble_47.wav,vandfald_reversed.wav,talent_reversed.wav,90,6,1.0438010692596436,1234,1,2025-11-28_15-21-14,lyse,85.034014,61.22449,71.882086,Male,Happy,"5,17"
10,AM25ANS.JPG,sexet_compressed.wav,positive,babble_45.wav,redning_reversed.wav,pjece_reversed.wav,91,4,1.4187440872192385,1234,1,2025-11-28_15-21-14,sexet,90.929705,83.446712,77.324263,Male,Angry,"3,23"
120,AF29HAS.JPG,morder_compressed.wav,negative,babble_39.wav,grimme_reversed.wav,viden_reversed.wav,92,4,2.7375328540802,1234,1,2025-11-28_15-21-14,morder,17.346939,84.693878,42.743764,Female,Happy,"5,48"
199,AF33HAS.JPG,feber_compressed.wav,negative,babble_45.wav,fedme_reversed.wav,krise_reversed.wav,93,7,0.5947461128234863,1234,1,2025-11-28_15-21-14,feber,31.292517,48.639456,39.909297,Female,Happy,"6,33"
167,AF02NES.JPG,SILENCE,no-prime,babble_25.wav,sollys_reversed.wav,dæmon_reversed.wav,94,6,0.7068648338317871,1234,1,2025-11-28_15-21-14,SILENCE,,,,Female,Neutral,"3,69"
60,AM17NES.JPG,syndig_compressed.wav,negative,babble_55.wav,succes_reversed.wav,humor_reversed.wav,95,5,1.3300409317016602,1234,1,2025-11-28_15-21-14,syndig,33.219955,71.315193,48.072562,Male,Neutral,"3,61"
134,AF12HAS.JPG,taber_compressed.wav,negative,babble_4.wav,hader_reversed.wav,djævel_reversed.wav,96,6,0.3289430141448974,1234,1,2025-11-28_15-21-14,taber,25.510204,56.122449,34.240363,Female,Happy,"4,61"
40,AF01HAS.JPG,udskud_compressed.wav,negative,babble_7.wav,poesi_reversed.wav,genert_reversed.wav,97,7,0.134099006652832,1234,1,2025-11-28_15-21-14,udskud,27.55102,55.328798,48.29932,Female,Happy,"5,81"
125,AF31NES.JPG,SILENCE,no-prime,babble_63.wav,mave_reversed.wav,gidsel_reversed.wav,98,4,0.5327088832855225,1234,1,2025-11-28_15-21-14,SILENCE,,,,Female,Neutral,"4,12"
8,AF34ANS.JPG,konge_compressed.wav,positive,babble_13.wav,sygdom_reversed.wav,kugle_reversed.wav,99,4,0.9186520576477052,1234,1,2025-11-28_15-21-14,konge,82.312925,62.471655,83.673469,Female,Angry,"3,12"
16,AM19HAS.JPG,luder_compressed.wav,negative,babble_16.wav,bombe_reversed.wav,boble_reversed.wav,100,6,0.5804259777069092,1234,1,2025-11-28_15-21-14,luder,26.077098,66.326531,52.267574,Male,Happy,"5,26"
124,AF10ANS.JPG,SILENCE,no-prime,babble_22.wav,gidsel_reversed.wav,ensom_reversed.wav,101,2,0.2048201560974121,1234,1,2025-11-28_15-21-14,SILENCE,,,,Female,Angry,"2,26"
74,AM06ANS.JPG,SILENCE,no-prime,babble_90.wav,gaffel_reversed.wav,albue_reversed.wav,102,3,0.496086835861206,1234,1,2025-11-28_15-21-14,SILENCE,,,,Male,Angry,"2,42"
35,AF23HAS.JPG,modgang_compressed.wav,negative,babble_86.wav,statue_reversed.wav,hånlig_reversed.wav,103,7,0.3122520446777344,1234,1,2025-11-28_15-21-14,modgang,27.777778,53.968254,47.845805,Female,Happy,"5,36"
116,AM24NES.JPG,gaffel_compressed.wav,neutral,babble_0.wav,magisk_reversed.wav,kedel_reversed.wav,104,4,1.2804369926452637,1234,1,2025-11-28_15-21-14,gaffel,59.977324,44.897959,65.079365,Male,Neutral,"3,79"
171,AF16HAS.JPG,SILENCE,no-prime,babble_89.wav,gaffel_reversed.wav,motor_reversed.wav,105,6,0.9577929973602296,1234,1,2025-11-28_15-21-14,SILENCE,,,,Female,Happy,"4,53"
190,AF14HAS.JPG,brænde_compressed.wav,negative,babble_80.wav,papir_reversed.wav,natur_reversed.wav,106,6,73.84904217720032,1234,1,2025-11-28_15-21-14,brænde,30.952381,70.521542,47.845805,Female,Happy,"5,68"
81,AM18ANS.JPG,grimme_compressed.wav,negative,babble_4.wav,giftig_reversed.wav,kage_reversed.wav,107,2,0.7034718990325928,1234,1,2025-11-28_15-21-14,grimme,27.55102,60.997732,48.29932,Male,Angry,"1,87"
112,AF06NES.JPG,blomstre_compressed.wav,positive,babble_71.wav,syndig_reversed.wav,utro_reversed.wav,108,5,0.4978430271148681,1234,1,2025-11-28_15-21-14,blomstre,82.312925,57.029478,62.698413,Female,Neutral,"4,31"
188,AM21HAS.JPG,slave_compressed.wav,negative,babble_36.wav,kæle_reversed.wav,sindssyg_reversed.wav,109,6,0.901602029800415,1234,1,2025-11-28_15-21-14,slave,20.861678,70.408163,37.301587,Male,Happy,"5,69"
79,AF17NES.JPG,taber_compressed.wav,negative,babble_13.wav,voldtægt_reversed.wav,himlen_reversed.wav,110,5,0.0933961868286132,1234,1,2025-11-28_15-21-14,taber,25.510204,56.122449,34.240363,Female,Neutral,"3,84"
43,AF26HAS.JPG,utro_compressed.wav,negative,babble_50.wav,konge_reversed.wav,banner_reversed.wav,111,6,0.5095160007476807,1234,1,2025-11-28_15-21-14,utro,23.24263,70.294785,34.240363,Female,Happy,"5,92"
185,AF05ANS.JPG,grimme_compressed.wav,negative,babble_67.wav,salat_reversed.wav,vinde_reversed.wav,112,3,0.809222936630249,1234,1,2025-11-28_15-21-14,grimme,27.55102,60.997732,48.29932,Female,Angry,"2,67"
122,AM29NES.JPG,redskab_compressed.wav,neutral,babble_88.wav,fjendtlig_reversed.wav,rigdom_reversed.wav,113,5,1.1334559917449951,1234,1,2025-11-28_15-21-14,redskab,58.276644,40.47619,61.22449,Male,Neutral,"3,74"
165,AF28HAS.JPG,sikker_compressed.wav,positive,babble_76.wav,kiste_reversed.wav,banner_reversed.wav,114,6,1.4332330226898191,1234,1,2025-11-28_15-21-14,sikker,85.827664,35.600907,67.23356,Female,Happy,"5,36"
106,AF05NES.JPG,SILENCE,no-prime,babble_59.wav,syndig_reversed.wav,vindue_reversed.wav,115,5,1.2260589599609375,1234,1,2025-11-28_15-21-14,SILENCE,,,,Female,Neutral,"3,94"
34,AF27HAS.JPG,utro_compressed.wav,negative,babble_70.wav,syndig_reversed.wav,dæmpet_reversed.wav,116,6,1.396796941757202,1234,1,2025-11-28_15-21-14,utro,23.24263,70.294785,34.240363,Female,Happy,"6,10"
14,AF10NES.JPG,kvæles_compressed.wav,negative,babble_40.wav,søsyg_reversed.wav,poesi_reversed.wav,117,5,1.0821950435638428,1234,1,2025-11-28_15-21-14,kvæles,17.687075,68.367347,39.002268,Female,Neutral,"3,18"
152,AM32NES.JPG,SILENCE,no-prime,babble_11.wav,vinde_reversed.wav,maling_reversed.wav,118,5,3.9027271270751953,1234,1,2025-11-28_15-21-14,SILENCE,,,,Male,Neutral,"3,29"
39,AM04NES.JPG,luder_compressed.wav,negative,babble_89.wav,mave_reversed.wav,patent_reversed.wav,119,5,1.9723331928253172,1234,1,2025-11-28_15-21-14,luder,26.077098,66.326531,52.267574,Male,Neutral,"4,06"
50,AF04HAS.JPG,avis_compressed.wav,neutral,babble_83.wav,ønske_reversed.wav,smerte_reversed.wav,120,7,2.7101879119873047,1234,1,2025-11-28_15-21-14,avis,58.276644,45.918367,59.637188,Female,Happy,"5,56"
64,AF13HAS.JPG,rotte_compressed.wav,negative,babble_87.wav,voldtægt_reversed.wav,dæmon_reversed.wav,121,7,0.7912228107452393,1234,1,2025-11-28_15-21-14,rotte,34.240363,56.122449,51.587302,Female,Happy,"5,66"
117,AM10ANS.JPG,SILENCE,no-prime,babble_84.wav,venlig_reversed.wav,ferie_reversed.wav,122,2,0.6056909561157227,1234,1,2025-11-28_15-21-14,SILENCE,,,,Male,Angry,"1,87"
90,AF12ANS.JPG,SILENCE,no-prime,babble_35.wav,taber_reversed.wav,diamant_reversed.wav,123,4,1.105931043624878,1234,1,2025-11-28_15-21-14,SILENCE,,,,Female,Angry,"3,16"
147,AF34HAS.JPG,taber_compressed.wav,negative,babble_73.wav,mave_reversed.wav,diamant_reversed.wav,124,7,0.7828679084777832,1234,1,2025-11-28_15-21-14,taber,25.510204,56.122449,34.240363,Female,Happy,"5,98"
154,AM12NES.JPG,brutal_compressed.wav,negative,babble_29.wav,finger_reversed.wav,talent_reversed.wav,125,5,1.2341639995574951,1234,1,2025-11-28_15-21-14,brutal,31.746032,74.829932,52.040816,Male,Neutral,"3,87"
59,AM25NES.JPG,dollar_compressed.wav,positive,babble_27.wav,skammel_reversed.wav,rabies_reversed.wav,126,6,0.7397398948669434,1234,1,2025-11-28_15-21-14,dollar,84.693878,68.820862,71.768707,Male,Neutral,"4,10"
69,AF21HAS.JPG,SILENCE,no-prime,babble_8.wav,passion_reversed.wav,djævel_reversed.wav,127,8,0.7280218601226807,1234,1,2025-11-28_15-21-14,SILENCE,,,,Female,Happy,"5,77"
128,AF31ANS.JPG,giftig_compressed.wav,negative,babble_83.wav,plakat_reversed.wav,rædsel_reversed.wav,128,2,0.6989238262176514,1234,1,2025-11-28_15-21-14,giftig,23.809524,72.562358,50.113379,Female,Angry,"2,38"
36,AF21NES.JPG,konkurs_compressed.wav,negative,babble_78.wav,festlig_reversed.wav,boble_reversed.wav,129,5,0.7072300910949707,1234,1,2025-11-28_15-21-14,konkurs,22.675737,70.408163,37.07483,Female,Neutral,"3,67"
15,AM19ANS.JPG,kontor_compressed.wav,neutral,babble_32.wav,ønske_reversed.wav,hjerte_reversed.wav,130,2,1.9015510082244875,1234,1,2025-11-28_15-21-14,kontor,59.410431,46.258503,63.378685,Male,Angry,"2,95"
138,AM23ANS.JPG,tilfreds_compressed.wav,positive,babble_9.wav,redning_reversed.wav,grimme_reversed.wav,131,5,1.0791079998016355,1234,1,2025-11-28_15-21-14,tilfreds,90.022676,56.00907,69.614512,Male,Angry,"2,49"
29,AF10HAS.JPG,fjollet_compressed.wav,positive,babble_20.wav,bifald_reversed.wav,blomstre_reversed.wav,132,6,0.6322479248046875,1234,1,2025-11-28_15-21-14,fjollet,84.013605,66.666667,68.027211,Female,Happy,"5,34"
189,AF06HAS.JPG,forår_compressed.wav,positive,babble_44.wav,gave_reversed.wav,ørken_reversed.wav,133,7,0.6965069770812988,1234,1,2025-11-28_15-21-14,forår,87.981859,64.285714,70.975057,Female,Happy,"6,06"
111,AF02HAS.JPG,blodig_compressed.wav,negative,babble_60.wav,væmmes_reversed.wav,diamant_reversed.wav,134,7,0.4864649772644043,1234,1,2025-11-28_15-21-14,blodig,32.879819,72.675737,44.897959,Female,Happy,"6,08"
159,AF09ANS.JPG,fjollet_compressed.wav,positive,babble_29.wav,salat_reversed.wav,banner_reversed.wav,135,3,1.1516530513763428,1234,1,2025-11-28_15-21-14,fjollet,84.013605,66.666667,68.027211,Female,Angry,"2,33"
55,AF11ANS.JPG,glæde_compressed.wav,positive,babble_68.wav,gade_reversed.wav,redning_reversed.wav,136,5,0.5953412055969238,1234,1,2025-11-28_15-21-14,glæde,97.505669,81.85941,71.201814,Female,Angry,"2,24"
197,AM30ANS.JPG,flirte_compressed.wav,positive,babble_66.wav,røver_reversed.wav,salat_reversed.wav,137,4,2.114013910293579,1234,1,2025-11-28_15-21-14,flirte,85.260771,78.344671,70.748299,Male,Angry,"2,67"
54,AF14ANS.JPG,enhed_compressed.wav,neutral,babble_56.wav,dollar_reversed.wav,lækker_reversed.wav,138,2,1.163942813873291,1234,1,2025-11-28_15-21-14,enhed,63.378685,42.517007,57.936508,Female,Angry,"2,19"
123,AM13ANS.JPG,ønske_compressed.wav,positive,babble_3.wav,statue_reversed.wav,nonne_reversed.wav,139,2,1.0067729949951172,1234,1,2025-11-28_15-21-14,ønske,87.188209,83.333333,73.582766,Male,Angry,"2,63"
132,AF28NES.JPG,museum_compressed.wav,neutral,babble_1.wav,succes_reversed.wav,rædsel_reversed.wav,140,5,0.6980428695678711,1234,1,2025-11-28_15-21-14,museum,62.811791,40.816327,60.31746,Female,Neutral,"3,81"
107,AF25NES.JPG,maling_compressed.wav,neutral,babble_65.wav,taber_reversed.wav,himmel_reversed.wav,141,4,1.2409029006958008,1234,1,2025-11-28_15-21-14,maling,63.718821,46.485261,65.192744,Female,Neutral,"3,92"
194,AM08ANS.JPG,SILENCE,no-prime,babble_55.wav,gidsel_reversed.wav,borddug_reversed.wav,142,4,2.0066628456115723,1234,1,2025-11-28_15-21-14,SILENCE,,,,Male,Angry,"2,58"
